Event	ID	Name			Wwise Object Path	Notes
	168957820	Play_Servo_Stop			\Ascent\Ship\Play_Servo_Stop	
	202739889	Play_Air_Burst			\Ascent\Ship\Play_Air_Burst	
	212948310	Play_Ship_PowerDown			\Ascent\Ship\Play_Ship_PowerDown	
	249738436	Play_UI_Move			\Ascent\UI\Play_UI_Move	
	643450781	Play_UI_Start			\Ascent\UI\Play_UI_Start	
	648663998	Play_PlasmaGun			\Ascent\Weapons\Play_PlasmaGun	
	668399695	Play_Pickup_Ammo			\Ascent\Item\Play_Pickup_Ammo	
	668631742	Play_Enemies			\Ascent\Enemy\Play_Enemies	
	788884573	Stop			\Ascent\Game\Stop	
	806553057	Play_Pickup_Energy			\Ascent\Item\Play_Pickup_Energy	
	953277036	Resume			\Ascent\Game\Resume	
	1172822028	Play_Death			\Ascent\Enemy\Play_Death	
	1284166106	Play_EnemyFire			\Ascent\Enemy\Play_EnemyFire	
	1440461085	Play_Ship_ForBack			\Ascent\Ship\Play_Ship_ForBack	
	1485337232	Play_Servo_Start			\Ascent\Ship\Play_Servo_Start	
	1907458259	Play_Amb_Station			\Ascent\Amb\Play_Amb_Station	
	1973823781	Play_Ship_Idle			\Ascent\Ship\Play_Ship_Idle	
	2027202281	Play_Ship_Health			\Ascent\Ship\Play_Ship_Health	
	2140626454	Play_Ship_Side			\Ascent\Ship\Play_Ship_Side	
	2141604299	Play_Ship_Constant			\Ascent\Ship\Play_Ship_Constant	
	2319930406	Play_Missile			\Ascent\Weapons\Play_Missile	
	2438605707	Play_Pickup_Health			\Ascent\Item\Play_Pickup_Health	
	2716857772	Stop_LaserBeam			\Ascent\Weapons\Stop_LaserBeam	
	2721379730	Play_DoorClose			\Ascent\Item\Play_DoorClose	
	2932131959	Play_Ship_Sway			\Ascent\Ship\Play_Ship_Sway	
	3022734157	Play_UI_Confirm			\Ascent\UI\Play_UI_Confirm	
	3092587493	Pause			\Ascent\Game\Pause	
	3197300806	Play_DoorOpen			\Ascent\Item\Play_DoorOpen	
	3442944979	Play_Amb_Ship			\Ascent\Amb\Play_Amb_Ship	
	3487680950	Play_LaserBeam			\Ascent\Weapons\Play_LaserBeam	
	3685053193	Play_Ship_Impact			\Ascent\Ship\Play_Ship_Impact	
	3957363009	Play_Energy_Low			\Ascent\Item\Play_Energy_Low	

State Group	ID	Name			Wwise Object Path	Notes
	1161967626	Shield			\Ascent\Shield	
	1786804762	Damage			\Ascent\Damage	

State	ID	Name	State Group			Notes
	748895195	None	Shield			
	930712164	Off	Shield			
	1651971902	On	Shield			
	748895195	None	Damage			
	930712164	Off	Damage			
	1651971902	On	Damage			

Custom State	ID	Name	State Group	Owner		Notes
	238701280	On	Shield	\Actor-Mixer Hierarchy\Ascent\Items\Items		
	260618609	On	Shield	\Actor-Mixer Hierarchy\Ascent\Amb\Ambience		
	354578473	On	Damage	\Actor-Mixer Hierarchy\Ascent\Amb\Ambience		
	532749039	On	Shield	\Actor-Mixer Hierarchy\Ascent\Enemy\Enemy		
	591219627	On	Shield	\Actor-Mixer Hierarchy\Ascent\Ship\Ship_Impact		
	599725866	On	Damage	\Actor-Mixer Hierarchy\Ascent\Items\Items		
	641944414	On	Damage	\Actor-Mixer Hierarchy\Ascent\Ship\Weapons		
	1058432761	On	Damage	\Actor-Mixer Hierarchy\Ascent\Ship\Ship		

Game Parameter	ID	Name			Wwise Object Path	Notes
	1117531639	Amb			\Ascent\Amb	
	1908158473	Pitch			\Ascent\Pitch	
	3677180323	Health			\Ascent\Health	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	731129639	Ship_Beep 2	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Ship_Beep 2_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Ship\Ship\Ship Ambience\Ship_Amb\Ship_Beeps\Ship_Beep 2		265024
	759630899	Enemy_05	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Enemy\Enemies\Enemy_05_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Enemy\Enemy\Enemies\Enemy_05		195072
	767828470	UI_Start	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\UI_Start_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\UI\UI_Start		105536
	768219198	Ship_Impact_03	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Ship_Impact_03_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Ship\Ship_Impact\Ship_Impact_03		193268
	792235923	Ship_PowerDown	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Player\Ship\Ship_PowerDown_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Ship\Ship\Movement\Move\Ship_PowerDown		376064
	854701861	Servo_Start	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Servo_Start_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Ship\Ship\Movement\Servo\Servo_Start		17440
	864438521	Ship_Impact_02	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Ship_Impact_02_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Ship\Ship_Impact\Ship_Impact_02		163492
	865102534	Ship_Health_Elec_01	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Health\Ship_Health_Elec_01_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Ship\Ship Health\Ship_Health\Ship_Health_Elec\Ship_Health_Elec_01		250918
	871201316	Ship_Sway_02	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Ship_Sway_02_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Ship\Ship\Movement\Move\Ship_Sway\Ship_Sway_02		150592
	881947658	Explosion_02	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Death\Explosion_02_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Enemy\Enemy\Death\Explosion_02		298304
	882613555	Ship_Health_Elec_04	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Health\Ship_Health_Elec_04_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Ship\Ship Health\Ship_Health\Ship_Health_Elec\Ship_Health_Elec_04		245898
	892589116	DoorClose	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\DoorClose_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Items\Items\DoorClose		140096
	896720570	LaserBeam_Load	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Player\Weapons\LaserBeam\LaserBeam_Load_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Ship\Weapons\LaserBeam_Load		129734
	903823036	Servo_Stop	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Servo_Stop_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Ship\Ship\Movement\Servo\Servo_Stop		22944
	908961714	DoorOpen	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\DoorOpen_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Items\Items\DoorOpen		182848
	941053571	Enemy_01	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Enemy\Enemies\Enemy_01_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Enemy\Enemy\Enemies\Enemy_01		196160
	968451656	PlasmaGun_03	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Player\Weapons\PlasmaGun\PlasmaGun_03_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Ship\Weapons\PlasmaGun\PlasmaGun_03		148032
	979006845	Servo_Loop_01	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Servo_Loop_01_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Ship\Ship\Movement\Servo\Servo_Loop\Servo_Loop_01		127744
	988074939	Thruster_Move_01	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Thruster_Move_01_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Ship\Ship\Movement\Move\Thruster_Move\Thruster_Move_01		60736
	993659151	Servo_Loop_02	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Servo_Loop_02_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Ship\Ship\Movement\Servo\Servo_Loop\Servo_Loop_02		124480
	1017577493	Amb 1	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Amb 1_4B8CC0C5.wem		\Actor-Mixer Hierarchy\Ascent\Amb\Ambience\Ambience\Amb 1		1089152
	1018483292	Ship_Health_Glass_04	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Ship_Health_Glass_04_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Ship\Ship Health\Ship_Health\Ship_Health_Glass\Ship_Health_Glass_04		257670
	1022149038	Ship_Health_Glass_05	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Ship_Health_Glass_05_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Ship\Ship Health\Ship_Health\Ship_Health_Glass\Ship_Health_Glass_05		236896
	1031710585	Missile_05	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Player\Weapons\Missile\Missile_05_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Ship\Weapons\Missile\Missile\Missile_05		195648
	1032580894	EnemyGun_01	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Enemy\Weapons\EnemyGun_01_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Enemy\Enemy\Weapons\EnemyGun_01		117824
	1040730336	Air_Burst_04	W:\VFS\SD\Term 5\Game Audio IV\Ascent\AscentUnityProject\Wwise\Wwise_Ascent_SFX\.cache\Windows\SFX\Air_Burst_04_9E69E797.wem		\Actor-Mixer Hierarchy\Ascent\Ship\Ship\Movement\Move\Air_Burst\Air_Burst_04		94272

